DATE,RACE,CLASS,RACE NAME,DIST,SURF,STARTER NAME,PP,ODDS,FAVE,FIN,TRAINER,JOCKEY,TIME,PREV RACE,DAYS,SIRE
8/24/2018,5,STK-NY,Funny Cide S.,6.5,Dirt,Dalliance,1,27.75,0,4,Kevin Rice,Arienne Cox,01:17.1,MTH 8/4 8,20,Dublin
8/24/2018,5,STK-NY,Funny Cide S.,6.5,Dirt,La Fuerza,5,1.2,1,5,Todd Pletcher,John Velazquez,01:17.9,BEL 7/14 3,41,Flatter
8/24/2018,7,STK-NY-F,Seeking the Ante S.,6.5,Dirt,Party Like Grandma,1,2.95,0,1,Jeremiah Englehart,Andre Worrie,01:17.6,FL 7/12 4,43,Desert Party
8/24/2018,7,STK-NY-F,Seeking the Ante S.,6.5,Dirt,Maiden Beauty,3,2.7,0,2,Gary Contessa,Joel Rosario,01:17.8,BEL 7/15 7,40,Revolutionary
8/24/2018,7,STK-NY-F,Seeking the Ante S.,6.5,Dirt,She's Trouble,5,1.9,1,3,Linda Rice,"Irad Ortiz, Jr.",01:18.2,SAR 8/3 5,21,Into Mischief
8/24/2018,7,STK-NY-F,Seeking the Ante S.,6.5,Dirt,Harley Q,6,15.6,0,4,Uriah St. Lewis,Manuel Franco,01:19.0,PRX 7/24 7,31,Mucho Macho Man
8/24/2018,7,STK-NY-F,Seeking the Ante S.,6.5,Dirt,Time Warp,4,4.1,0,5,Kenneth McPeek,Javier Castellano,01:19.5,SAR 8/9 1,15,Cairo Prince
8/24/2018,7,STK-NY-F,Seeking the Ante S.,6.5,Dirt,Icy Lady,2,12.4,0,6,Michael Gorham,Jose Ortiz,01:22.7,BEL 7/15 7,40,Mission Impazible
8/25/2018,1,MSW,,6,Dirt,Classy John,3,12.2,0,1,Dallas Stewart,"Brian Hernandez, Jr.",01:10.2,,,Songandaprayer
8/25/2018,1,MSW,,6,Dirt,Puttheglassdown,5,3,0,2,Jeremiah Englehart,Luis Saez,01:11.1,SAR 7/21 6,35,Violence
8/25/2018,1,MSW,,6,Dirt,Starting Point,6,4.6,0,3,William Mott,Jose Ortiz,01:11.4,SAR 8/11 4,14,Paynter
8/25/2018,1,MSW,,6,Dirt,Greyes Creek,1,2.05,1,4,Chad Brown,"Irad Ortiz, Jr.",01:11.6,,,Pioneerof the Nile
8/25/2018,1,MSW,,6,Dirt,Lucid Dream,4,39.25,0,5,Eric Guillot,Dylan Davis,01:11.9,,,Bodemeister
8/25/2018,1,MSW,,6,Dirt,Strong Union,7,36.75,0,6,D. Lukas,David Cohen,01:12.4,,,Union Rags
8/25/2018,1,MSW,,6,Dirt,Mischievous Bird,2,2.15,0,7,Norm Casse,Julien Leparoux,01:14.2,,,Into Mischief
8/25/2018,4,MSW,,8.5,Turf,Forty Under,6,20,0,1,Jeremiah Englehart,Manuel Franco,01:42.0,SAR 7/28 5,28,Uncle Mo
8/25/2018,4,MSW,,8.5,Turf,Social Paranoia,7,2.6,0,2,Todd Pletcher,John Velazquez,01:42.2,SAR 8/4 2,21,Street Boss
8/25/2018,4,MSW,,8.5,Turf,Skychief,2,32.5,0,3,Michael Maker,"Ricardo Santana, Jr.",01:42.3,SAR 8/13 4,12,More Than Ready
8/25/2018,4,MSW,,8.5,Turf,Moon Colony,9,9.8,0,4,Mark Casse,Julien Leparoux,01:42.7,SAR 8/4 7,21,Uncle Mo
8/25/2018,4,MSW,,8.5,Turf,Digital Footprint,3,1.3,1,5,Chad Brown,Javier Castellano,01:42.8,SAR 7/21 2,35,Giant's Causeway
8/25/2018,4,MSW,,8.5,Turf,Honey Won't,1,29.25,0,6,William Mott,Junior Alvarado,01:42.9,SAR 8/18 2,7,Soldat
8/25/2018,4,MSW,,8.5,Turf,Rock On Kitten,5,12,0,7,Michael Maker,Luis Saez,01:43.8,,,Kitten's Joy
8/25/2018,4,MSW,,8.5,Turf,Ian Glass,10,13.4,0,8,Thomas Morley,"Irad Ortiz, Jr.",01:44.0,,,Hard Spun
8/25/2018,4,MSW,,8.5,Turf,Americano,8,17.2,0,9,William Mott,Jose Ortiz,01:44.3,SAR 8/11 6,14,Tiznow
8/25/2018,4,MSW,,8.5,Turf,Salvator Mundi,4,11.4,0,10,Kenneth McPeek,"Brian Hernandez, Jr.",01:44.7,ELP 7/6 8,50,Artie Schiller
8/26/2018,2,MSW-F,,8.5,Turf,Rotate,6,10.3,0,,William Mott,Junior Alvarado,,SAR 7/29 4,28,Orb
8/26/2018,2,MSW-F,,8.5,Turf,Speedy Solution,4,1.65,1,1,Wesley Ward,"Irad Ortiz, Jr.",01:42.2,BEL 7/6 4,51,Real Solution
8/26/2018,2,MSW-F,,8.5,Turf,Hidden Facts,9,31.75,0,2,Brian Lynch,Julien Leparoux,01:42.3,SAR 8/5 1,21,The Factor
8/26/2018,2,MSW-F,,8.5,Turf,Choate Bridge,10,24,0,3,Brendan Walsh,Manuel Franco,01:42.4,,,Street Sense
8/26/2018,2,MSW-F,,8.5,Turf,Madding Crowd,5,8.7,0,4,William Mott,Javier Castellano,01:42.7,,,Giant's Causeway
8/26/2018,2,MSW-F,,8.5,Turf,Miss Rombauer,8,5.9,0,5,Chad Brown,Jose Ortiz,01:42.8,,,Scat Daddy
8/26/2018,2,MSW-F,,8.5,Turf,Irish Intuition,7,11.5,0,6,Kenneth McPeek,Dylan Davis,01:43.2,SAR 8/5 6,21,Exchange Rate
8/26/2018,2,MSW-F,,8.5,Turf,Trish the Dish,2,8.8,0,7,Brian Lynch,Luis Saez,01:43.4,BEL 7/6 4,51,English Channel
8/26/2018,2,MSW-F,,8.5,Turf,Blahnik,1,3.7,0,8,Todd Pletcher,John Velazquez,01:44.6,SAR 7/20 5,37,Bernardini
8/26/2018,2,MSW-F,,8.5,Turf,Royal Angel,3,47,0,9,John Kimmel,Jose Lezcano,01:45.4,SAR 8/5 6,21,Cairo Prince
8/26/2018,5,MSW-F,,6,Dirt,Into the South,3,4.1,0,1,"Ignacio Correas, IV",Julien Leparoux,01:10.7,SAR 7/29 4,28,Into Mischief
8/26/2018,5,MSW-F,,6,Dirt,Wheedle,4,9.7,0,2,Rodolphe Brisset,Florent Geroux,01:11.0,,,Flatter
8/26/2018,5,MSW-F,,6,Dirt,Malibu Mischief,1,9.2,0,3,Gary Contessa,Junior Alvarado,01:11.2,SAR 8/3 1,23,Goldencents
8/26/2018,5,MSW-F,,6,Dirt,Enliven,6,0.9,1,4,Kiaran McLaughlin,Joe Bravo,01:11.3,,,Ghostzapper
8/26/2018,5,MSW-F,,6,Dirt,Angelia,2,4,0,5,Todd Pletcher,John Velazquez,01:11.8,,,Curlin
8/26/2018,5,MSW-F,,6,Dirt,Carolina Beach,5,9.9,0,6,Horacio DePaz,"Ricardo Santana, Jr.",01:12.4,,,Bernardini
8/27/2018,1,MSW-NY,,7,Dirt,Greg King of Kool,4,38.5,0,,Michael Miceli,Dylan Davis,,BEL7/12 4,46,Here Comes Ben
8/27/2018,1,MSW-NY,,7,Dirt,Just Right,1,2.7,0,1,Todd Pletcher,John Velazquez,01:24.0,SAR 8/6 6,21,Into Mischief
8/27/2018,1,MSW-NY,,7,Dirt,Red Zinger,3,2.55,1,2,Gary Contessa,Joel Rosario,01:24.7,SAR 8/6 6,21,Will Take Charge
8/27/2018,1,MSW-NY,,7,Dirt,Woodbury,5,3.05,0,3,Rudy Rodriguez,Jose Ortiz,01:25.0,SAR 7/23 4,35,Power Broker
8/27/2018,1,MSW-NY,,7,Dirt,Pier Forty,6,3.8,0,4,George Weaver,"Ricardo Santana, Jr.",01:25.3,SAR 8/8 5,19,City Zip
8/27/2018,1,MSW-NY,,7,Dirt,Bret's Legacy,2,5,0,5,Michelle Nevin,Manuel Franco,01:27.2,SAR 7/27 1,31,Boys at Tosconova
8/27/2018,9,MSW-NY-F,,5.5,Turf,Surge of Pride,4,3.7,0,1,Linda Rice,"Irad Ortiz, Jr.",01:03.2,,,Kantharos
8/27/2018,9,MSW-NY-F,,5.5,Turf,Short Pour,5,5.1,0,2,Mark Hennig,Jose Ortiz,01:03.5,,,The Factor
8/27/2018,9,MSW-NY-F,,5.5,Turf,Matzo Bella,1,11.1,0,3,Jena Antonucci,Kendrick Carmouche,01:03.8,,,Gio Ponti
8/27/2018,9,MSW-NY-F,,5.5,Turf,Niko's Dream,2,7.9,0,4,Barclay Tagg,Junior Alvarado,01:03.9,,,Central Banker
8/27/2018,9,MSW-NY-F,,5.5,Turf,Kathy's Cause,8,9.8,0,5,James Ryerson,Manuel Franco,01:04.1,,,Giant's Causeway
8/27/2018,9,MSW-NY-F,,5.5,Turf,Tappanzee,6,17.9,0,6,Dominick Schettino,Joe Bravo,01:04.4,,,Honorable Dillon
8/27/2018,9,MSW-NY-F,,5.5,Turf,Miss Diagnose,3,19.1,0,7,Rudy Rodriguez,Julien Leparoux,01:04.6,,,Cosmonaut
8/27/2018,9,MSW-NY-F,,5.5,Turf,Traci's Girl,9,12.1,0,8,Charlton Baker,Dylan Davis,01:04.6,,,Posse
8/27/2018,9,MSW-NY-F,,5.5,Turf,Molly's Party,10,2.6,1,9,John Kimmel,Jose Lezcano,01:04.7,SAR 8/9 1,18,Desert Party
8/27/2018,9,MSW-NY-F,,5.5,Turf,Margie Cat,7,12.5,0,10,Gary Sciacca,Luis Reyes,01:04.7,SAR 8/15 2,12,Mission Impazible
8/29/2018,5,MSW-NY-F,,6.5,Dirt,More Mischief,3,2.3,0,1,Chad Brown,Jose Ortiz,01:19.1,SAR 8/3 5,26,Into Mischief
8/29/2018,5,MSW-NY-F,,6.5,Dirt,Midnitesalright,10,4.1,0,2,Jason Servis,Manuel Franco,01:19.6,BEL 7/15 7,45,Midnight Lute
8/29/2018,5,MSW-NY-F,,6.5,Dirt,Mary's Girl,7,11.7,0,3,Richard Schosberg,Luis Saez,01:20.5,SAR 8/3 5,26,Shanghai Bobby
8/29/2018,5,MSW-NY-F,,6.5,Dirt,Chillinwithfriends,6,1.9,1,4,Rudy Rodriguez,"Irad Ortiz, Jr.",01:20.6,SAR 7/25 5,35,Friend or Foe
8/29/2018,5,MSW-NY-F,,6.5,Dirt,Three Birds,5,66.25,0,5,Michael Lauer,Eric Cancel,01:20.7,SAR 8/15 2,14,Central Banker
8/29/2018,5,MSW-NY-F,,6.5,Dirt,Alreadycelebrating,4,16.5,0,6,Thomas Morley,Javier Castellano,01:21.8,,,Union Rags
8/29/2018,5,MSW-NY-F,,6.5,Dirt,No Stone Unturned,8,12.9,0,7,Jeremiah Englehart,Kendrick Carmouche,01:21.8,FL 7/23 4,37,Bustin Stones
8/29/2018,5,MSW-NY-F,,6.5,Dirt,She's a Lumberjane,2,77,0,8,John Morrison,Michael Luzzi,01:23.7,,,The Lumber Guy
8/29/2018,5,MSW-NY-F,,6.5,Dirt,Zip It Jess,1,9.7,0,9,John Tebbutt,Joe Bravo,01:23.7,SAR 8/16 4,13,City Zip
8/29/2018,5,MSW-NY-F,,6.5,Dirt,Charming Cara,9,39.75,0,10,Mitchell Friedman,Junior Alvarado,01:25.9,SAR 8/15 5,14,Central Banker
8/29/2018,9,STK,With Anticipation S.,8.5,Turf,Opry,5,3.9,0,1,Todd Pletcher,Javier Castellano,01:42.0,SAR 8/11 4,18,Declaration of War
8/29/2018,9,STK,With Anticipation S.,8.5,Turf,Somelikeithotbrown,4,1.1,1,2,Michael Maker,"Irad Ortiz, Jr.",01:42.2,SAR 8/8 5,21,Big Brown
8/29/2018,9,STK,With Anticipation S.,8.5,Turf,Joyful Heart,1,4.7,0,3,Brian Lynch,Jose Ortiz,01:42.6,BEL 7/6 1,52,Kitten's Joy
8/29/2018,9,STK,With Anticipation S.,8.5,Turf,Swamp Rat,6,4.6,0,4,Philip Gleaves,Julien Leparoux,01:42.7,SAR 8/17 9,12,Hat Trick (JPN)
8/29/2018,9,STK,With Anticipation S.,8.5,Turf,Seanow,3,10,0,5,Todd Pletcher,John Velazquez,01:43.5,SAR 7/21 2,39,Tiznow
8/29/2018,9,STK,With Anticipation S.,8.5,Turf,Gunslinger (IRE),2,12.2,0,6,Carlos Martin,Kendrick Carmouche,01:43.9,BLL 7/6,54,Born to Sea (IRE)
8/30/2018,7,MSW-NY,,5.5,Dirt,Poppy's Destiny,5,5.7,0,1,Linda Rice,"Irad Ortiz, Jr.",01:05.5,,,Orb
8/30/2018,7,MSW-NY,,5.5,Dirt,True Gold,3,3.6,0,2,Charlton Baker,Joel Rosario,01:05.5,,,Frost Giant
8/30/2018,7,MSW-NY,,5.5,Dirt,Risp,8,1.85,1,3,Thomas Bush,Javier Castellano,01:05.6,,,Violence
8/30/2018,7,MSW-NY,,5.5,Dirt,Wild Boar,1,23,0,4,John Kimmel,Jose Lezcano,01:06.5,,,Tale of the Cat
8/30/2018,7,MSW-NY,,5.5,Dirt,Six Brothers,9,28.75,0,5,Gary Sciacca,Kendrick Carmouche,01:06.5,,,Bustin Stones
8/30/2018,7,MSW-NY,,5.5,Dirt,Grammi Dance,2,5.2,0,6,"Richard Violette, Jr.",Jose Ortiz,01:06.6,,,Twirling Candy
8/30/2018,7,MSW-NY,,5.5,Dirt,Honorable Hero,4,32.75,0,7,Gary Contessa,Junior Alvarado,01:07.0,,,Honorable Dillon
8/30/2018,7,MSW-NY,,5.5,Dirt,Prince of New York,7,16.1,0,8,Jeremiah Englehart,David Cohen,01:07.3,,,Cairo Prince
8/30/2018,7,MSW-NY,,5.5,Dirt,Mister Muy Bien,6,21,0,9,Rudy Rodriguez,"Ricardo Santana, Jr.",01:07.5,,,Central Banker
8/30/2018,7,MSW-NY,,5.5,Dirt,Riken,10,8,0,10,David Donk,Manuel Franco,01:09.0,,,Central Banker
8/30/2018,9,STK-F,P. G. Johnson S.,8.5,Turf,Dogtag,1,1.15,1,1,Chad Brown,Javier Castellano,01:45.8,SAR 8/5 6,25,War Front
8/30/2018,9,STK-F,P. G. Johnson S.,8.5,Turf,Varenka,5,13,0,2,H. Motion,John Velazquez,01:46.0,LRL 7/20 3,41,Ghostzapper
8/30/2018,9,STK-F,P. G. Johnson S.,8.5,Turf,Chocolate Kisses,6,2.3,0,3,Mark Casse,Jose Ortiz,01:46.8,SAR 7/22 2,39,Candy Ride (ARG)
8/30/2018,9,STK-F,P. G. Johnson S.,8.5,Turf,O'Malley,3,9.4,0,4,Michael Stidham,Joe Bravo,01:46.9,DEL 8/8 4,22,More Than Ready
8/30/2018,9,STK-F,P. G. Johnson S.,8.5,Turf,Road Tiger,2,8,0,5,Kenneth McPeek,"Ricardo Santana, Jr.",01:47.2,ELP 7/7 7,54,Quality Road
8/30/2018,9,STK-F,P. G. Johnson S.,8.5,Turf,Chasing the Kitty,4,5.4,0,6,Adam Rice,Kendrick Carmouche,01:47.2,PID 7/25 1,36,Kitten's Joy
8/31/2018,5,MSW-F,,5.5,Turf,Stellar Agent,5,13.7,0,1,Jorge Abreu,Manuel Franco,01:03.6,,,More Than Ready
8/31/2018,5,MSW-F,,5.5,Turf,Paradise Retained,3,5.3,0,2,Jason Servis,"Irad Ortiz, Jr.",01:04.2,SAR 7/26 10,36,Speightstown
8/31/2018,5,MSW-F,,5.5,Turf,Quiet Company,4,1.85,1,3,Horacio DePaz,Joe Bravo,01:04.2,SAR 7/26 10,36,Temple City
8/31/2018,5,MSW-F,,5.5,Turf,Lady Grace,7,5.1,0,4,Mark Casse,Jose Lezcano,01:04.4,,,Kantharos
8/31/2018,5,MSW-F,,5.5,Turf,Senda,6,11.1,0,5,William Mott,Kendrick Carmouche,01:04.4,SAR 8/12 5,19,Scat Daddy
8/31/2018,5,MSW-F,,5.5,Turf,My Girl Rocket,9,21.9,0,6,"Albert Stall, Jr.","Ricardo Santana, Jr.",01:04.4,,,Congrats
8/31/2018,5,MSW-F,,5.5,Turf,Princess Trina,2,7,0,7,Ralph Nicks,Joel Rosario,01:04.5,SAR 7/20 5,42,Congrats
8/31/2018,5,MSW-F,,5.5,Turf,Miss Leah Angel (GB),1,12.2,0,8,H. Motion,Junior Alvarado,01:04.5,,,Dark Angel (IRE)
8/31/2018,5,MSW-F,,5.5,Turf,Champagne Bliss,10,10.9,0,9,James Toner,Jose Ortiz,01:04.7,,,Into Mischief
8/31/2018,5,MSW-F,,5.5,Turf,Altar of Speed,8,22,0,10,Joe Sharp,Luis Saez,01:05.5,,,Alternation
9/1/2018,1,MSW,,7,Dirt,Signalman,6,4.2,0,1,Kenneth McPeek,David Cohen,01:23.9,CD 5/17 3,107,General Quarters
9/1/2018,1,MSW,,7,Dirt,Lion Dance,3,5.5,0,2,James Jerkens,Javier Castellano,01:23.9,,,Bernardini
9/1/2018,1,MSW,,7,Dirt,Limonite,1,27.75,0,3,Steven Asmussen,"Ricardo Santana, Jr.",01:23.9,,,Lemon Drop Kid
9/1/2018,1,MSW,,7,Dirt,Will Dancer,7,8.5,0,4,Chad Brown,"Irad Ortiz, Jr.",01:24.8,,,Will Take Charge
9/1/2018,1,MSW,,7,Dirt,Frolic More,5,5.5,0,5,Dallas Stewart,"Brian Hernandez, Jr.",01:25.0,,,More Than Ready
9/1/2018,1,MSW,,7,Dirt,Speed App,2,6,0,6,D. Lukas,Luis Saez,01:25.2,SAR 8/11 2,21,Flatter
9/1/2018,1,MSW,,7,Dirt,Felix the Fox,4,12.5,0,7,Claude McGaughey III,Joel Rosario,01:25.7,,,Tapit
9/1/2018,1,MSW,,7,Dirt,Fed Fever,8,2.1,1,8,George Weaver,Manuel Franco,01:26.6,SAR 7/21 6,42,Fed Biz
9/1/2018,1,MSW,,7,Dirt,Bumperdoo,9,49.75,0,9,Nicholas Zito,Dylan Davis,01:27.3,SAR 8/4 2,28,Birdstone
9/1/2018,6,MSW,,8.5,Turf,Spirit Animal,3,2.6,0,1,Chad Brown,Javier Castellano,01:42.9,SAR 8/4 2,28,Lemon Drop Kid
9/1/2018,6,MSW,,8.5,Turf,Hubba Bubba,10,28.25,0,2,David Cannizzo,"Ricardo Santana, Jr.",01:43.1,SAR 8/13 4,19,Exchange Rate
9/1/2018,6,MSW,,8.5,Turf,Noble Nebraskan,7,9.6,0,3,George Weaver,Manuel Franco,01:43.4,,,Noble Mission (GB)
9/1/2018,6,MSW,,8.5,Turf,Agitator,8,37.5,0,4,Nicholas Zito,Jose Lezcano,01:43.6,SAR 8/11 4,21,Lemon Drop Kid
9/1/2018,6,MSW,,8.5,Turf,Winning Factor,6,7.3,0,5,Robert Barbara,Kendrick Carmouche,01:43.7,SAR 8/11 4,21,The Factor
9/1/2018,6,MSW,,8.5,Turf,Noble Spirit,2,3.9,0,6,George Weaver,Luis Saez,01:43.7,SAR 7/21 2,42,Noble Mission (GB)
9/1/2018,6,MSW,,8.5,Turf,Justcallmenorman,5,9.3,0,7,Mark Casse,"Irad Ortiz, Jr.",01:43.9,,,Uncaptured
9/1/2018,6,MSW,,8.5,Turf,Angelo's Corner,1,58.25,0,8,Dominick Schettino,Dylan Davis,01:43.9,,,Prospective
9/1/2018,6,MSW,,8.5,Turf,Southern Bridge,9,2.3,1,9,William Mott,Jose Ortiz,01:44.0,SAR 7/21 2,42,Lemon Drop Kid
9/1/2018,6,MSW,,8.5,Turf,Staccato,4,43.5,0,10,D. Lukas,David Cohen,01:50.9,,,Hard Spun
9/1/2018,10,GRD-F,Spinaway S.,7,Dirt,Sippican Harbor,6,16,0,1,Gary Contessa,Joel Rosario,01:23.7,SAR 8/12 10,20,Orb
9/1/2018,10,GRD-F,Spinaway S.,7,Dirt,Restless Rider,11,2.85,0,2,Kenneth McPeek,"Brian Hernandez, Jr.",01:24.0,CD 6/30 7,63,Distorted Humor
9/1/2018,10,GRD-F,Spinaway S.,7,Dirt,Cassies Dreamer,1,68,0,3,Barclay Tagg,Junior Alvarado,01:24.1,SAR 8/3 1,29,Flatter
9/1/2018,10,GRD-F,Spinaway S.,7,Dirt,Bella Ciao,9,125.75,0,4,Antonio Sano,Edgard Zayas,01:24.2,GP 7/26 5,37,Flatter
9/1/2018,10,GRD-F,Spinaway S.,7,Dirt,Nonna Madeline,5,7.2,0,5,Todd Pletcher,John Velazquez,01:24.4,SAR 7/20 8,43,Candy Ride (ARG)
9/1/2018,10,GRD-F,Spinaway S.,7,Dirt,Reflect,10,23.5,0,6,J. Desormeaux,Manuel Franco,01:24.5,DMR 8/5 8,27,Trappe Shot
9/1/2018,10,GRD-F,Spinaway S.,7,Dirt,Chasing Yesterday,7,1.7,1,7,Bob Baffert,Mike Smith,01:24.9,DMR 7/28 1,35,Tapit
9/1/2018,10,GRD-F,Spinaway S.,7,Dirt,Virginia Eloise,3,13.5,0,8,Todd Pletcher,Javier Castellano,01:25.1,SAR 8/11 3,21,Curlin
9/1/2018,10,GRD-F,Spinaway S.,7,Dirt,Catherinethegreat,4,3.25,0,9,Mark Casse,Jose Ortiz,01:25.9,SAR 7/20 8,43,Uncaptured
9/1/2018,10,GRD-F,Spinaway S.,7,Dirt,Baby Nina,2,135.75,0,10,Anthony Quartarolo,David Cohen,01:29.9,TDN 7/21 7,42,Flatter
9/1/2018,10,GRD-F,Spinaway S.,7,Dirt,Guacamole,8,62,0,11,Todd Pletcher,Luis Saez,01:31.7,SAR 8/11 3,21,Flat Out
9/2/2018,2,MSW-NY,,5.5,Turf,Rhythm With Soul,10,4.9,0,1,John Kimmel,Joel Rosario,01:04.4,,,Munnings
9/2/2018,2,MSW-NY,,5.5,Turf,Beach Front,3,2.25,1,2,Jeremiah Englehart,Jose Ortiz,01:04.5,,,Smart Bid
9/2/2018,2,MSW-NY,,5.5,Turf,Ro Jo,1,11.6,0,3,Dominick Schettino,Dylan Davis,01:04.7,SAR 8/10 10,23,Big Brown
9/2/2018,2,MSW-NY,,5.5,Turf,Exchange Fever,4,4,0,4,George Weaver,"Ricardo Santana, Jr.",01:04.7,,,Exchange Rate
9/2/2018,2,MSW-NY,,5.5,Turf,Quick Charge,5,9,0,5,Peter Pugh,Kendrick Carmouche,01:04.8,,,Take Charge Indy
9/2/2018,2,MSW-NY,,5.5,Turf,Bettor Bank On It,6,8,0,6,Edward Barker,Junior Alvarado,01:04.8,,,Central Banker
9/2/2018,2,MSW-NY,,5.5,Turf,Gray's Image,7,10.2,0,7,Jeremiah Englehart,"Irad Ortiz, Jr.",01:04.8,,,Graydar
9/2/2018,2,MSW-NY,,5.5,Turf,Kid Chocolate,2,40.5,0,8,Gary Sciacca,Luis Reyes,01:05.7,,,Lookin at Lucky
9/2/2018,2,MSW-NY,,5.5,Turf,The Glominator,8,9.4,0,9,Ralph Nicks,Eric Cancel,01:06.1,SAR 8/8 5,25,Animal Kingdom
9/2/2018,2,MSW-NY,,5.5,Turf,His Honor,9,44.25,0,10,Raymond Handal,David Cohen,01:06.1,,,Honorable Dillon
9/2/2018,4,MSW-F,,7,Dirt,Graceful Princess,4,3.85,0,1,Ralph Nicks,Manuel Franco,01:23.6,,,Tapit
9/2/2018,4,MSW-F,,7,Dirt,Introspection,3,8.5,0,2,Brian Lynch,Luis Saez,01:23.9,SAR 7/29 4,35,Overanalyze
